Epoch male_err fem_err total_errMSETrain MSETest
133	26.9	185.10000000	212.00000000	.12798240	.19949250
135	26.1	203.50000000	229.60000000	.12576810	.19513390
137	50.2	180.50000000	230.70000000	.13203680	.19502920
136	34.3	175.80000000	210.10000000	.12658970	.19347570
138	26.0	178.20000000	204.20000000	.12349690	.19939120
139	75.7	206.20000000	281.90000000	.13689160	.18952070
140	26.2	167.90000000	194.10000000	.12668790	.19584340
141	19.1	198.60000000	217.70000000	.11229470	.20014520
142	24.6	182.90000000	207.50000000	.11799110	.19763500
143	23.9	192.40000000	216.30000000	.11642850	.19624810
144	21.7	194.40000000	216.10000000	.11456710	.19382240
145	149.0	151.20000000	300.20000000	.15974840	.21177520
146	25.0	183.80000000	208.80000000	.11797660	.19667240
147	51.3	162.70000000	214.00000000	.13962190	.19280210
148	18.4	196.70000000	215.10000000	.11108090	.19794630
149	25.6	179.60000000	205.20000000	.11949060	.18954250
150	34.8	166.00000000	200.80000000	.12795990	.19635090
151	24.4	183.60000000	208.00000000	.11872380	.19716520
152	147.6	151.70000000	299.30000000	.16302380	.21596010
153	17.2	204.30000000	221.50000000	.10848600	.19689680
154	23.2	179.20000000	202.40000000	.12064120	.19755710
155	33.0	158.80000000	191.80000000	.13197960	.19616590
156	16.7	197.70000000	214.40000000	.11092290	.19880090
157	47.2	159.90000000	207.10000000	.14105190	.19552080
159	133.8	184.90000000	318.70000000	.12954810	.19823940
158	54.0	161.30000000	215.30000000	.13446830	.19400180
160	76.5	156.60000000	233.10000000	.14093990	.19611230
161	21.1	185.20000000	206.30000000	.11514800	.19276050
163	22.9	202.70000000	225.60000000	.12014250	.19502140
162	25.9	181.20000000	207.10000000	.12054860	.19702600
164	19.2	198.40000000	217.60000000	.10874000	.19897970
165	23.4	178.60000000	202.00000000	.12122850	.19486020
166	145.0	162.70000000	307.70000000	.15603020	.20368350
168	70.4	152.60000000	223.00000000	.15736870	.19550120
169	20.0	190.00000000	210.00000000	.11446300	.19947290
167	110.4	191.90000000	302.30000000	.13093110	.19788760
170	51.3	190.50000000	241.80000000	.14292510	.18931220
171	25.3	184.20000000	209.50000000	.12058370	.19838780
172	62.5	136.80000000	199.30000000	.16768460	.19231050
174	21.0	195.20000000	216.20000000	.11320690	.19752740
173	16.4	206.70000000	223.10000000	.11251910	.19850340
175	20.0	195.80000000	215.80000000	.11457110	.19230540
176	157.0	153.50000000	310.50000000	.17135150	.23102120
177	18.1	195.20000000	213.30000000	.11143220	.19976880
179	29.4	174.40000000	203.80000000	.12306780	.19542390
178	23.6	201.30000000	224.90000000	.11779300	.19308790
180	120.7	155.80000000	276.50000000	.14318350	.19430640
181	21.0	190.10000000	211.10000000	.11512740	.19953620
184	52.7	165.80000000	218.50000000	.14227520	.19319770
183	22.2	184.90000000	207.10000000	.11268460	.19438100
182	48.5	142.70000000	191.20000000	.14685160	.19287710
185	60.9	138.50000000	199.40000000	.14757550	.18999320
186	77.4	152.00000000	229.40000000	.15680320	.19242730
187	57.5	164.40000000	221.90000000	.14927130	.19215990
188	59.3	164.50000000	223.80000000	.14313990	.19678930
189	70.1	134.50000000	204.60000000	.15285640	.19487610
190	141.2	165.90000000	307.10000000	.14512150	.20916430
191	25.5	175.20000000	200.70000000	.11978760	.19153780
192	25.2	186.00000000	211.20000000	.12827510	.19548690
193	62.0	162.90000000	224.90000000	.13614460	.19911670
195	65.9	147.20000000	213.10000000	.13931940	.19606020
194	17.9	199.60000000	217.50000000	.11776760	.19818280
197	40.0	176.30000000	216.30000000	.12332870	.19584690
196	12.7	205.40000000	218.10000000	.10782510	.19418180
198	34.4	192.20000000	226.60000000	.12761100	.19790320
199	24.8	181.80000000	206.60000000	.11559590	.19336460
200	21.7	175.30000000	197.00000000	.11722570	.19747160
201	18.2	197.20000000	215.40000000	.10844110	.19622130
203	31.1	186.00000000	217.10000000	.12485540	.19992600
202	26.8	174.70000000	201.50000000	.11838720	.19498410
204	38.2	174.20000000	212.40000000	.12861620	.18918800
205	16.3	204.60000000	220.90000000	.11046590	.19904060
207	142.0	165.90000000	307.90000000	.16435820	.24302610
206	33.7	165.80000000	199.50000000	.12422140	.19529030
208	24.1	183.80000000	207.90000000	.12458030	.19343690
209	49.9	149.60000000	199.50000000	.14898530	.19416070
210	31.6	187.70000000	219.30000000	.12837970	.19201850
211	49.4	137.20000000	186.60000000	.14864120	.19375540
212	41.2	187.20000000	228.40000000	.11874680	.19482740
213	16.5	194.50000000	211.00000000	.10952090	.20181370
214	23.3	180.10000000	203.40000000	.11634170	.19880260
215	43.3	150.00000000	193.30000000	.13301130	.19613370
216	68.1	143.20000000	211.30000000	.14723350	.19386770
218	51.9	155.40000000	207.30000000	.13846530	.19338460
219	28.2	172.80000000	201.00000000	.12492450	.19577430
217	60.8	175.00000000	235.80000000	.13217400	.19765270
220	35.9	165.50000000	201.40000000	.13453720	.19379620
223	35.3	176.10000000	211.40000000	.12481390	.19091630
224	21.5	187.40000000	208.90000000	.11761930	.19754440
221	15.9	212.30000000	228.20000000	.11835720	.19733600
222	38.1	173.70000000	211.80000000	.13071770	.19937210
225	21.2	182.90000000	204.10000000	.11129030	.19971700
228	56.4	161.00000000	217.40000000	.14735030	.19211480
229	63.0	169.70000000	232.70000000	.14296230	.18440290
226	65.9	132.90000000	198.80000000	.15827790	.19865250
227	33.6	168.60000000	202.20000000	.13437920	.19743280
230	28.4	176.40000000	204.80000000	.11952830	.19477800
231	24.8	192.60000000	217.40000000	.11766440	.19509620
232	43.5	156.10000000	199.60000000	.14597330	.19108730
234	12.9	213.90000000	226.80000000	.10710880	.19704320
233	153.2	148.00000000	301.20000000	.16088310	.22112150
235	21.2	201.30000000	222.50000000	.11539470	.19329010
240	21.3	194.60000000	215.90000000	.11846830	.19618530
236	22.9	181.20000000	204.10000000	.12323040	.18725580
238	36.0	182.30000000	218.30000000	.13012810	.19401770
237	20.8	189.60000000	210.40000000	.11743230	.19843570
239	21.7	189.70000000	211.40000000	.11575820	.19125880
241	34.9	163.30000000	198.20000000	.13964540	.20023820
244	51.5	168.20000000	219.70000000	.14017590	.19601810
245	23.9	177.30000000	201.20000000	.12367050	.19258100
242	37.5	179.90000000	217.40000000	.12608240	.19224870
243	25.2	185.60000000	210.80000000	.12242450	.19385300
247	27.0	179.10000000	206.10000000	.11419140	.19742980
250	33.4	168.80000000	202.20000000	.12775850	.19931840
246	24.5	190.80000000	215.30000000	.11571270	.19457100
249	13.9	212.10000000	226.00000000	.10180330	.19583600
248	23.4	198.30000000	221.70000000	.11974150	.19654670
254	27.1	190.40000000	217.50000000	.12920500	.19465510
253	71.9	136.10000000	208.00000000	.16197730	.19132850
251	35.5	161.00000000	196.50000000	.13174950	.19143750
252	41.7	155.10000000	196.80000000	.12898200	.19885630
255	14.5	199.40000000	213.90000000	.10508970	.19719260
257	38.3	164.00000000	202.30000000	.14112940	.18731210
258	17.1	196.90000000	214.00000000	.10955340	.19907540
256	37.2	158.20000000	195.40000000	.13545900	.19464050
260	11.6	230.10000000	241.70000000	.11144540	.19001020
259	16.2	202.30000000	218.50000000	.11227720	.19814580
262	204.6	158.50000000	363.10000000	.17030440	.20160740
263	27.1	184.30000000	211.40000000	.12449630	.19744920
261	54.1	181.40000000	235.50000000	.12796060	.19353240
264	27.9	183.20000000	211.10000000	.12385040	.19731050
265	27.2	182.30000000	209.50000000	.13228040	.19666510
266	141.3	168.00000000	309.30000000	.14088750	.21302790
269	28.6	174.60000000	203.20000000	.12565440	.19750590
270	25.1	170.70000000	195.80000000	.11855490	.18862750
268	26.0	197.30000000	223.30000000	.12280670	.19425480
267	27.8	165.70000000	193.50000000	.11998850	.20015260
271	22.3	197.00000000	219.30000000	.11596840	.19606600
272	27.7	174.10000000	201.80000000	.11609240	.19919120
273	24.9	189.50000000	214.40000000	.11813720	.19620020
275	35.3	177.80000000	213.10000000	.12487240	.19882720
274	48.2	166.70000000	214.90000000	.13561720	.19346540
276	32.8	194.90000000	227.70000000	.13773570	.19562250
277	11.3	219.10000000	230.40000000	.10534540	.19768000
278	71.4	139.50000000	210.90000000	.15393930	.19666620
279	48.8	151.30000000	200.10000000	.15329300	.19884690
280	17.2	213.20000000	230.40000000	.10710520	.20048370
283	32.6	172.00000000	204.60000000	.12024300	.19715810
281	41.2	180.10000000	221.30000000	.13288620	.19850220
284	36.7	189.00000000	225.70000000	.11699850	.19656700
282	42.9	157.60000000	200.50000000	.14394760	.18933760
285	52.2	198.30000000	250.50000000	.12664320	.19100340
286	19.0	190.10000000	209.10000000	.12028860	.19813590
287	31.2	163.40000000	194.60000000	.12201940	.19304480
288	35.8	165.90000000	201.70000000	.13009790	.19398110
289	32.4	170.60000000	203.00000000	.13052530	.19354030
290	52.3	154.40000000	206.70000000	.14601860	.19574530
292	18.6	201.70000000	220.30000000	.11421350	.19384180
295	22.2	195.20000000	217.40000000	.11755710	.19814750
291	56.1	135.00000000	191.10000000	.15331690	.19369700
293	138.3	177.70000000	316.00000000	.16579950	.23051710
294	34.7	175.30000000	210.00000000	.13030330	.19345370
296	26.0	178.60000000	204.60000000	.12380610	.19855370
297	15.2	190.20000000	205.40000000	.10945050	.20032560
300	46.6	150.60000000	197.20000000	.13635500	.19515930
298	34.7	173.50000000	208.20000000	.12151500	.19641000
299	33.9	161.90000000	195.80000000	.14514800	.19040900
303	15.7	208.20000000	223.90000000	.10700710	.19875620
301	49.3	145.80000000	195.10000000	.14833840	.19508720
302	18.0	197.40000000	215.40000000	.11243210	.19398700
304	32.5	168.40000000	200.90000000	.12190230	.19451130
305	83.4	140.60000000	224.00000000	.16025950	.19144930
306	19.9	187.80000000	207.70000000	.11584060	.19934200
307	41.4	174.10000000	215.50000000	.12124800	.19046870
308	34.5	175.10000000	209.60000000	.12273160	.19586300
309	24.6	191.50000000	216.10000000	.12145230	.18965670
310	41.6	157.00000000	198.60000000	.13659040	.19836200
312	51.6	160.80000000	212.40000000	.12208020	.19370950
311	20.5	201.80000000	222.30000000	.11195140	.19854140
313	39.0	158.80000000	197.80000000	.13142900	.19669290
314	70.8	136.70000000	207.50000000	.14277720	.19452620
315	42.2	167.70000000	209.90000000	.12509860	.19680710
316	23.1	197.10000000	220.20000000	.11417980	.19452850
319	31.2	174.30000000	205.50000000	.13137010	.18687020
318	18.5	203.30000000	221.80000000	.11366720	.19319130
317	66.2	160.00000000	226.20000000	.15049870	.19489520
320	28.8	174.30000000	203.10000000	.12080170	.19646730
321	14.1	205.00000000	219.10000000	.10195370	.20175020
324	60.3	135.40000000	195.70000000	.13766810	.19209080
325	23.6	184.70000000	208.30000000	.11682030	.19279460
322	18.6	199.20000000	217.80000000	.11754340	.20066320
323	31.9	178.70000000	210.60000000	.12087290	.19661730
329	76.1	185.00000000	261.10000000	.13610560	.19926480
326	34.5	166.70000000	201.20000000	.12544000	.19684780
327	33.6	182.70000000	216.30000000	.12159080	.19190490
330	92.0	180.00000000	272.00000000	.14462390	.19430470
328	74.7	146.20000000	220.90000000	.14762440	.19148200
331	149.2	182.40000000	331.60000000	.14473790	.21002770
332	37.7	161.40000000	199.10000000	.12584970	.19793970
334	31.1	166.80000000	197.90000000	.13204740	.19730670
333	26.2	200.40000000	226.60000000	.11592490	.19619930
335	42.1	182.50000000	224.60000000	.12227790	.19585070
336	27.8	180.80000000	208.60000000	.12510170	.19373710
337	51.8	165.00000000	216.80000000	.13935040	.19543160
339	67.4	153.70000000	221.10000000	.14305300	.19371130
338	34.1	166.80000000	200.90000000	.13302230	.19143610
340	17.1	197.90000000	215.00000000	.10841280	.19945940
341	49.6	151.80000000	201.40000000	.14595810	.19675800
343	142.3	157.90000000	300.20000000	.14514650	.20686030
342	28.8	192.60000000	221.40000000	.10940480	.19759920
344	15.1	199.70000000	214.80000000	.10753370	.19943740
345	34.6	193.20000000	227.80000000	.12166810	.19577210
346	49.1	159.80000000	208.90000000	.13479420	.19345330
348	58.0	170.00000000	228.00000000	.13561410	.19621250
349	46.2	155.90000000	202.10000000	.13452950	.19575080
350	41.2	154.50000000	195.70000000	.13847980	.19425360
347	31.2	168.10000000	199.30000000	.12161170	.20034530
354	26.1	187.90000000	214.00000000	.11458730	.19342560
352	28.9	167.60000000	196.50000000	.12705920	.19517210
353	48.2	179.00000000	227.20000000	.13627140	.19696250
351	26.3	181.90000000	208.20000000	.12999850	.19758200
355	93.0	155.10000000	248.10000000	.14927670	.19492400
356	37.7	169.00000000	206.70000000	.12848380	.19640440
357	37.7	166.60000000	204.30000000	.13314230	.19310940
358	35.6	160.60000000	196.20000000	.13433380	.19631470
359	28.2	195.80000000	224.00000000	.12471280	.19594510
360	83.9	150.10000000	234.00000000	.14621460	.19619590
362	38.3	182.10000000	220.40000000	.13706160	.19378310
365	75.6	183.10000000	258.70000000	.14649350	.19301630
361	23.5	193.80000000	217.30000000	.11380000	.19588990
363	35.0	186.50000000	221.50000000	.12385110	.19495090
364	50.5	163.80000000	214.30000000	.13092910	.19881360
366	36.5	164.50000000	201.00000000	.13892700	.19505600
367	19.4	199.60000000	219.00000000	.10784210	.19966720
369	28.3	188.00000000	216.30000000	.11883260	.19813230
368	27.0	179.00000000	206.00000000	.12120320	.18786320
370	43.0	151.00000000	194.00000000	.14421630	.19885640
373	43.6	202.20000000	245.80000000	.12292820	.19939610
371	16.5	213.00000000	229.50000000	.10869490	.19600360
374	48.4	168.40000000	216.80000000	.13345700	.19603220
372	21.5	188.50000000	210.00000000	.12060530	.18478670
375	28.1	192.70000000	220.80000000	.12544050	.19735780
376	42.2	159.10000000	201.30000000	.12943270	.19906600
378	16.9	199.40000000	216.30000000	.10905150	.19638460
379	44.2	159.80000000	204.00000000	.13199690	.19844630
377	21.3	183.10000000	204.40000000	.11086540	.19796100
380	31.2	180.70000000	211.90000000	.12665220	.19250260
382	35.7	175.90000000	211.60000000	.13468940	.19523150
381	159.5	139.00000000	298.50000000	.15507080	.20452660
384	41.6	166.60000000	208.20000000	.13251320	.19310560
385	55.9	140.00000000	195.90000000	.13735400	.19854200
383	43.7	163.10000000	206.80000000	.13515800	.19599230
386	20.2	196.10000000	216.30000000	.11160980	.20137380
387	23.5	177.50000000	201.00000000	.11160070	.19668640
389	28.1	172.00000000	200.10000000	.12820610	.19764520
388	24.4	195.10000000	219.50000000	.13580660	.18950280
390	39.9	149.90000000	189.80000000	.13380590	.19276330
393	18.2	188.10000000	206.30000000	.11045830	.19447580
391	14.5	214.30000000	228.80000000	.10999940	.19807870
394	29.3	183.70000000	213.00000000	.12802840	.19841000
392	21.0	181.20000000	202.20000000	.11849310	.19413130
395	22.4	192.60000000	215.00000000	.11587920	.19810280
396	32.0	163.40000000	195.40000000	.11978760	.19862750
399	14.5	206.60000000	221.10000000	.11175740	.19517350
397	54.4	158.80000000	213.20000000	.13250320	.19517590
400	17.8	191.80000000	209.60000000	.11318050	.19255120
398	21.0	190.30000000	211.30000000	.11172910	.20036380
402	64.2	162.50000000	226.70000000	.13012960	.19706700
401	16.6	222.80000000	239.40000000	.10875430	.19260720
403	30.8	179.90000000	210.70000000	.11834250	.19672110
405	30.5	159.70000000	190.20000000	.13584880	.19791880
404	16.4	197.70000000	214.10000000	.10379650	.19571770
406	68.0	166.90000000	234.90000000	.13348570	.19692060
410	11.4	212.90000000	224.30000000	.10308150	.19872330
408	23.2	184.10000000	207.30000000	.11258250	.19518110
409	13.6	215.30000000	228.90000000	.10919450	.19980510
407	33.1	184.30000000	217.40000000	.11481020	.19714200
413	30.0	170.80000000	200.80000000	.12901620	.19664770
414	46.7	164.70000000	211.40000000	.12767110	.19579290
415	44.1	177.10000000	221.20000000	.13419140	.19613220
411	57.2	138.30000000	195.50000000	.14512200	.19217930
412	37.8	153.00000000	190.80000000	.14043440	.19776130
